player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Ben Gordon,15.0,0.0,0.0,12.0,0.0,3.0,27.0,3.0,0.0
Yao Ming,13.0,21.0,1.0,16.0,18.0,0.0,29.0,1.0,39.0
Stephen Jackson,13.0,0.0,4.0,12.0,1.0,4.0,25.0,8.0,1.0
David West,12.0,16.0,0.0,14.0,12.0,0.0,26.0,0.0,28.0
Zach Randolph,12.0,13.0,1.0,22.0,27.0,2.0,34.0,3.0,40.0
Joe Johnson,12.0,2.0,19.0,22.0,2.0,38.0,34.0,57.0,4.0
Jamal Crawford,12.0,2.0,3.0,10.0,1.0,21.0,22.0,24.0,3.0
Steve Nash,12.0,1.0,45.0,7.0,0.0,19.0,19.0,64.0,1.0
Chris Bosh,11.0,16.0,1.0,25.0,26.0,6.0,36.0,7.0,42.0
Richard Jefferson,11.0,13.0,6.0,9.0,9.0,2.0,20.0,8.0,22.0
Josh Howard,11.0,10.0,4.0,0.0,1.0,1.0,11.0,5.0,11.0
Rasheed Wallace,11.0,9.0,1.0,4.0,3.0,0.0,15.0,1.0,12.0
Shaquille O'Neal,10.0,21.0,1.0,4.0,7.0,0.0,14.0,1.0,28.0
Jermaine O'Neal,10.0,17.0,3.0,13.0,13.0,2.0,23.0,5.0,30.0
Mike Miller,10.0,8.0,2.0,3.0,2.0,5.0,13.0,7.0,10.0
Chris Paul,10.0,5.0,29.0,17.0,5.0,34.0,27.0,63.0,10.0
Al Harrington,10.0,3.0,2.0,19.0,12.0,6.0,29.0,8.0,15.0
Hedo Turkoglu,10.0,2.0,3.0,8.0,0.0,4.0,18.0,7.0,2.0
Jameer Nelson,10.0,0.0,13.0,8.0,0.0,12.0,18.0,25.0,0.0
Rashard Lewis,9.0,4.0,0.0,14.0,6.0,5.0,23.0,5.0,10.0
Peja Stojakovic,9.0,3.0,0.0,15.0,2.0,2.0,24.0,2.0,5.0
Metta World Peace,9.0,2.0,7.0,6.0,0.0,3.0,15.0,10.0,2.0
Kirk Hinrich,9.0,1.0,29.0,9.0,0.0,18.0,18.0,47.0,1.0
Manu Ginobili,9.0,0.0,8.0,3.0,1.0,3.0,12.0,11.0,1.0
Dwight Howard,8.0,31.0,2.0,10.0,38.0,0.0,18.0,2.0,69.0
Andrei Kirilenko,8.0,13.0,17.0,6.0,4.0,9.0,14.0,26.0,17.0
Wally Szczerbiak,8.0,0.0,4.0,13.0,1.0,5.0,21.0,9.0,1.0
Gerald Wallace,7.0,7.0,0.0,8.0,15.0,1.0,15.0,1.0,22.0
Mike James,7.0,2.0,17.0,14.0,1.0,28.0,21.0,45.0,3.0
Ricky Davis,7.0,0.0,11.0,14.0,2.0,20.0,21.0,31.0,2.0
Luol Deng,6.0,6.0,2.0,6.0,8.0,0.0,12.0,2.0,14.0
Bobby Simmons,6.0,2.0,0.0,4.0,0.0,1.0,10.0,1.0,2.0
Sam Cassell,6.0,1.0,31.0,8.0,0.0,16.0,14.0,47.0,1.0
Tayshaun Prince,6.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0
Antawn Jamison,5.0,22.0,3.0,10.0,22.0,1.0,15.0,4.0,44.0
Brad Miller,5.0,13.0,14.0,6.0,10.0,14.0,11.0,28.0,23.0
Carlos Boozer,5.0,5.0,1.0,6.0,8.0,5.0,11.0,6.0,13.0
Morris Peterson,5.0,3.0,1.0,9.0,6.0,3.0,14.0,4.0,9.0
Cuttino Mobley,5.0,2.0,4.0,3.0,0.0,4.0,8.0,8.0,2.0
Matt Harpring,5.0,1.0,0.0,2.0,5.0,0.0,7.0,0.0,6.0
Kevin Martin,5.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
Steve Francis,5.0,0.0,17.0,11.0,1.0,21.0,16.0,38.0,1.0
Stephon Marbury,5.0,0.0,15.0,15.0,0.0,25.0,20.0,40.0,0.0
Juan Dixon,5.0,0.0,1.0,7.0,0.0,3.0,12.0,4.0,0.0
Raja Bell,5.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0
Chris Webber,4.0,18.0,2.0,5.0,26.0,2.0,9.0,4.0,44.0
Bonzi Wells,4.0,11.0,1.0,4.0,8.0,2.0,8.0,3.0,19.0
Nenad Krstic,4.0,10.0,0.0,1.0,5.0,0.0,5.0,0.0,15.0
Caron Butler,4.0,8.0,1.0,5.0,6.0,2.0,9.0,3.0,14.0
Brevin Knight,4.0,1.0,16.0,8.0,0.0,36.0,12.0,52.0,1.0
Mo Williams,4.0,1.0,6.0,2.0,0.0,10.0,6.0,16.0,1.0
Chucky Atkins,4.0,1.0,4.0,0.0,0.0,4.0,4.0,8.0,1.0
Mike Dunleavy,4.0,1.0,1.0,3.0,3.0,2.0,7.0,3.0,4.0
Baron Davis,4.0,0.0,20.0,9.0,1.0,27.0,13.0,47.0,1.0
Jason Williams,4.0,0.0,16.0,1.0,0.0,4.0,5.0,20.0,0.0
Chris Duhon,4.0,0.0,9.0,3.0,1.0,17.0,7.0,26.0,1.0
Damon Stoudamire,4.0,0.0,8.0,0.0,0.0,5.0,4.0,13.0,0.0
Eddie Jones,4.0,0.0,3.0,3.0,3.0,1.0,7.0,4.0,3.0
Michael Finley,4.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0
Marcus Camby,3.0,24.0,0.0,4.0,19.0,0.0,7.0,0.0,43.0
Jason Kidd,3.0,16.0,38.0,6.0,10.0,25.0,9.0,63.0,26.0
Andres Nocioni,3.0,11.0,0.0,8.0,7.0,0.0,11.0,0.0,18.0
Boris Diaw,3.0,6.0,9.0,1.0,3.0,8.0,4.0,17.0,9.0
Kenyon Martin,3.0,6.0,0.0,1.0,5.0,0.0,4.0,0.0,11.0
Andre Iguodala,3.0,5.0,3.0,1.0,4.0,5.0,4.0,8.0,9.0
Eddy Curry,3.0,5.0,0.0,10.0,13.0,0.0,13.0,0.0,18.0
Josh Smith,3.0,4.0,2.0,6.0,8.0,6.0,9.0,8.0,12.0
Shane Battier,3.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,7.0
Charlie Villanueva,3.0,3.0,0.0,2.0,12.0,0.0,5.0,0.0,15.0
Jumaine Jones,3.0,3.0,0.0,7.0,3.0,0.0,10.0,0.0,6.0
Danny Granger,3.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0
Larry Hughes,3.0,2.0,7.0,0.0,0.0,0.0,3.0,7.0,2.0
Desmond Mason,3.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,4.0
Anthony Johnson,3.0,1.0,16.0,0.0,0.0,12.0,3.0,28.0,1.0
Corey Maggette,3.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0
J.R. Smith,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
Jason Terry,3.0,0.0,21.0,2.0,0.0,8.0,5.0,29.0,0.0
Deron Williams,3.0,0.0,14.0,6.0,0.0,11.0,9.0,25.0,0.0
Raymond Felton,3.0,0.0,9.0,10.0,1.0,16.0,13.0,25.0,1.0
Ronald Murray,3.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0
Kirk Snyder,3.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0
Eddie House,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
Leandro Barbosa,3.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0
Chris Kaman,2.0,16.0,0.0,1.0,13.0,0.0,3.0,0.0,29.0
Zydrunas Ilgauskas,2.0,14.0,0.0,2.0,11.0,0.0,4.0,0.0,25.0
P.J. Brown,2.0,7.0,0.0,2.0,16.0,0.0,4.0,0.0,23.0
Nazr Mohammed,2.0,5.0,0.0,1.0,2.0,0.0,3.0,0.0,7.0
Channing Frye,2.0,4.0,0.0,7.0,10.0,0.0,9.0,0.0,14.0
Jake Tsakalidis,2.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,6.0
Primoz Brezec,2.0,3.0,0.0,7.0,12.0,0.0,9.0,0.0,15.0
Juwan Howard,2.0,3.0,0.0,9.0,9.0,0.0,11.0,0.0,12.0
Antoine Walker,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0
Ruben Patterson,2.0,1.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0
James Jones,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Rasual Butler,2.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,3.0
Derek Fisher,2.0,0.0,12.0,6.0,1.0,10.0,8.0,22.0,1.0
Speedy Claxton,2.0,0.0,8.0,5.0,0.0,6.0,7.0,14.0,0.0
Jerry Stackhouse,2.0,0.0,6.0,1.0,0.0,3.0,3.0,9.0,0.0
Marcus Banks,2.0,0.0,5.0,3.0,0.0,11.0,5.0,16.0,0.0
Earl Boykins,2.0,0.0,2.0,0.0,0.0,4.0,2.0,6.0,0.0
Jalen Rose,2.0,0.0,2.0,9.0,2.0,5.0,11.0,7.0,2.0
Jannero Pargo,2.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0
Beno Udrih,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
Brent Barry,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0
Kareem Rush,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0
Gordan Giricek,2.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0
Melvin Ely,2.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,7.0
Lamar Odom,1.0,26.0,22.0,3.0,21.0,18.0,4.0,40.0,47.0
Troy Murphy,1.0,19.0,0.0,4.0,28.0,0.0,5.0,0.0,47.0
Kenny Thomas,1.0,14.0,1.0,1.0,14.0,1.0,2.0,2.0,28.0
Drew Gooden,1.0,12.0,0.0,1.0,11.0,0.0,2.0,0.0,23.0
Chris Wilcox,1.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0
Zaza Pachulia,1.0,10.0,0.0,3.0,21.0,2.0,4.0,2.0,31.0
Adonal Foyle,1.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,13.0
Ryan Gomes,1.0,7.0,2.0,0.0,5.0,2.0,1.0,4.0,12.0
Emeka Okafor,1.0,7.0,0.0,2.0,9.0,0.0,3.0,0.0,16.0
Antonio McDyess,1.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0
Raef LaFrentz,1.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0
Mike Sweetney,1.0,4.0,0.0,1.0,6.0,0.0,2.0,0.0,10.0
Shareef Abdur-Rahim,1.0,3.0,0.0,4.0,3.0,2.0,5.0,2.0,6.0
Marc Jackson,1.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,5.0
Jared Jeffries,1.0,2.0,3.0,0.0,3.0,1.0,1.0,4.0,5.0
Mark Blount,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0
Ike Diogu,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0
Matt Carroll,1.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0
Rafer Alston,1.0,1.0,21.0,4.0,1.0,22.0,5.0,43.0,2.0
Marko Jaric,1.0,1.0,7.0,1.0,0.0,15.0,2.0,22.0,1.0
Kyle Korver,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
Andre Miller,1.0,0.0,36.0,2.0,1.0,29.0,3.0,65.0,1.0
T.J. Ford,1.0,0.0,27.0,4.0,0.0,25.0,5.0,52.0,0.0
Earl Watson,1.0,0.0,6.0,1.0,0.0,1.0,2.0,7.0,0.0
Gary Payton,1.0,0.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0
Jarrett Jack,1.0,0.0,5.0,4.0,0.0,10.0,5.0,15.0,0.0
Carlos Arroyo,1.0,0.0,5.0,1.0,0.0,3.0,2.0,8.0,0.0
Damien Wilkins,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0
DeShawn Stevenson,1.0,0.0,1.0,3.0,0.0,2.0,4.0,3.0,0.0
Brian Cardinal,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Jon Barry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Darius Miles,1.0,0.0,0.0,7.0,2.0,3.0,8.0,3.0,2.0
Jarvis Hayes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Darius Songaila,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0
Grant Hill,1.0,0.0,0.0,5.0,1.0,1.0,6.0,1.0,1.0
Fred Jones,1.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0
Rashad McCants,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Alan Anderson,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Ben Wallace,0.0,47.0,0.0,0.0,9.0,0.0,0.0,0.0,56.0
Jamaal Magloire,0.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,44.0
Tyson Chandler,0.0,18.0,0.0,1.0,17.0,0.0,1.0,0.0,35.0
Erick Dampier,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0
Udonis Haslem,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0
Jeff Foster,0.0,12.0,0.0,1.0,17.0,0.0,1.0,0.0,29.0
Andrew Bogut,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0
Kwame Brown,0.0,9.0,1.0,0.0,6.0,0.0,0.0,1.0,15.0
Nick Collison,0.0,8.0,1.0,0.0,6.0,1.0,0.0,2.0,14.0
Kurt Thomas,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0
Samuel Dalembert,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0
Lorenzen Wright,0.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,9.0
Brendan Haywood,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0
Alonzo Mourning,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0
Donyell Marshall,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0
Reggie Evans,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,22.0
Vladimir Radmanovic,0.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0
Eddie Griffin,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,8.0
David Lee,0.0,5.0,0.0,1.0,8.0,0.0,1.0,0.0,13.0
Adrian Griffin,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
DeSagana Diop,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
Marvin Williams,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,8.0
Anderson Varejao,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
Michael Olowokandi,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0
Joe Smith,0.0,3.0,0.0,2.0,5.0,0.0,2.0,0.0,8.0
Josh Childress,0.0,3.0,0.0,1.0,4.0,2.0,1.0,2.0,7.0
Kendrick Perkins,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,13.0
Joel Przybilla,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0
Dikembe Mutombo,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0
Austin Croshere,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0
Rasho Nesterovic,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Tony Battie,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0
Eduardo Najera,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0
Robert Swift,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0
Delonte West,0.0,2.0,11.0,2.0,1.0,7.0,2.0,18.0,3.0
Bruce Bowen,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0
James Singleton,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
Michael Ruffin,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Chris Mihm,0.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,9.0
Greg Ostertag,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Malik Rose,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,6.0
Jarron Collins,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
Devean George,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Shavlik Randolph,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Theo Ratliff,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0
James Posey,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
Chuck Hayes,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0
Scot Pollard,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
Jason Collins,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
Dan Gadzuric,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0
Linton Johnson,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Smush Parker,0.0,1.0,7.0,0.0,0.0,3.0,0.0,10.0,1.0
Jose Calderon,0.0,1.0,5.0,1.0,0.0,16.0,1.0,21.0,1.0
Charlie Bell,0.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0
Luke Walton,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0
Keith Bogans,0.0,1.0,1.0,5.0,0.0,2.0,5.0,3.0,1.0
Bernard Robinson,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0
Fabricio Oberto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chris Andersen,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Steven Hunter,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
Vitaly Potapenko,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Scott Padgett,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Rafael Araujo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Othella Harrington,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Trevor Ariza,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0
Antonio Davis,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Viktor Khryapa,0.0,1.0,0.0,2.0,7.0,1.0,2.0,1.0,8.0
Linas Kleiza,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Al Jefferson,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0
Lonny Baxter,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Gerald Fitch,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Brian Skinner,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0
Quentin Richardson,0.0,1.0,0.0,2.0,5.0,2.0,2.0,2.0,6.0
Mikki Moore,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Johan Petro,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
Amar'e Stoudemire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jackie Butler,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,7.0
Francisco Elson,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
Qyntel Woods,0.0,1.0,0.0,2.0,7.0,1.0,2.0,1.0,8.0
Bracey Wright,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Loren Woods,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Andris Biedrins,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Jake Voskuhl,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Michael Bradley,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Lawrence Roberts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luke Ridnour,0.0,0.0,24.0,3.0,1.0,29.0,3.0,53.0,1.0
Jamaal Tinsley,0.0,0.0,13.0,0.0,0.0,8.0,0.0,21.0,0.0
Devin Harris,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0
Steve Blake,0.0,0.0,10.0,1.0,0.0,23.0,1.0,33.0,0.0
Antonio Daniels,0.0,0.0,9.0,0.0,0.0,6.0,0.0,15.0,0.0
Eric Snow,0.0,0.0,8.0,0.0,0.0,4.0,0.0,12.0,0.0
Marquis Daniels,0.0,0.0,7.0,1.0,0.0,3.0,1.0,10.0,0.0
Shaun Livingston,0.0,0.0,7.0,0.0,0.0,9.0,0.0,16.0,0.0
Milt Palacio,0.0,0.0,5.0,2.0,1.0,7.0,2.0,12.0,1.0
Sarunas Jasikevicius,0.0,0.0,5.0,0.0,1.0,9.0,0.0,14.0,1.0
Bobby Jackson,0.0,0.0,4.0,6.0,2.0,7.0,6.0,11.0,2.0
David Wesley,0.0,0.0,4.0,0.0,0.0,6.0,0.0,10.0,0.0
Sebastian Telfair,0.0,0.0,3.0,5.0,0.0,17.0,5.0,20.0,0.0
Tyronn Lue,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0
Trenton Hassell,0.0,0.0,3.0,1.0,0.0,3.0,1.0,6.0,0.0
Nick Van Exel,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Darrick Martin,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0
John Salmons,0.0,0.0,2.0,2.0,0.0,5.0,2.0,7.0,0.0
Keyon Dooling,0.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0
Darrell Armstrong,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Keith McLeod,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0
Sergei Monia,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Troy Hudson,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Antonio Burks,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
Anthony Carter,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Luther Head,0.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0
Nate Robinson,0.0,0.0,1.0,4.0,0.0,3.0,4.0,4.0,0.0
Damon Jones,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Shandon Anderson,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Tony Allen,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
Greg Buckner,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Monta Ellis,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0
Daniel Ewing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Martell Webster,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0
Stromile Swift,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,3.0
Salim Stoudamire,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Devin Brown,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0
Keith Van Horn,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
Derek Anderson,0.0,0.0,0.0,2.0,0.0,5.0,2.0,5.0,0.0
Brian Cook,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0
Mickael Pietrus,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Travis Outlaw,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,4.0
Justin Reed,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0
Dorell Wright,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Sean May,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
Royal Ivey,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Charles Smith,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
David Harrison,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Voshon Lenard,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Maurice Taylor,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Gerald Green,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Amir Johnson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Lamond Murray,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Carlos Delfino,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Jacque Vaughn,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Rawle Marshall,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
DerMarr Johnson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
