player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Derek Anderson,10.0,0.0,10.0,5.0,1.0,7.0,15.0,17.0,1.0
Damon Stoudamire,9.0,1.0,25.0,4.0,0.0,16.0,13.0,41.0,1.0
Steve Smith,8.0,3.0,4.0,4.0,0.0,1.0,12.0,5.0,3.0
Andre Miller,8.0,2.0,25.0,12.0,3.0,47.0,20.0,72.0,5.0
Jeff McInnis,8.0,1.0,15.0,9.0,0.0,23.0,17.0,38.0,1.0
Donyell Marshall,7.0,13.0,0.0,3.0,9.0,0.0,10.0,0.0,22.0
David Robinson,7.0,12.0,1.0,2.0,4.0,0.0,9.0,1.0,16.0
Keith Van Horn,7.0,6.0,0.0,4.0,6.0,0.0,11.0,0.0,12.0
Lorenzen Wright,7.0,2.0,0.0,6.0,11.0,0.0,13.0,0.0,13.0
Darrell Armstrong,7.0,0.0,26.0,4.0,4.0,19.0,11.0,45.0,4.0
Ron Mercer,7.0,0.0,1.0,19.0,0.0,13.0,26.0,14.0,0.0
Elton Brand,6.0,11.0,4.0,29.0,41.0,10.0,35.0,14.0,52.0
Bonzi Wells,6.0,4.0,2.0,5.0,3.0,2.0,11.0,4.0,7.0
Glen Rice,6.0,3.0,0.0,3.0,1.0,0.0,9.0,0.0,4.0
Tim Hardaway,6.0,0.0,32.0,4.0,0.0,19.0,10.0,51.0,0.0
Richard Hamilton,6.0,0.0,1.0,20.0,1.0,5.0,26.0,6.0,1.0
Marcus Camby,5.0,27.0,0.0,4.0,19.0,0.0,9.0,0.0,46.0
Kurt Thomas,5.0,10.0,0.0,2.0,8.0,0.0,7.0,0.0,18.0
Ruben Patterson,5.0,7.0,2.0,1.0,3.0,0.0,6.0,2.0,10.0
Maurice Taylor,5.0,5.0,0.0,3.0,6.0,0.0,8.0,0.0,11.0
Michael Dickerson,5.0,0.0,2.0,9.0,0.0,4.0,14.0,6.0,0.0
Dikembe Mutombo,4.0,26.0,0.0,1.0,28.0,0.0,5.0,0.0,54.0
Raef LaFrentz,4.0,10.0,0.0,3.0,5.0,0.0,7.0,0.0,15.0
Arvydas Sabonis,4.0,3.0,1.0,1.0,5.0,0.0,5.0,1.0,8.0
Baron Davis,4.0,1.0,28.0,2.0,0.0,23.0,6.0,51.0,1.0
Larry Hughes,4.0,1.0,3.0,7.0,1.0,8.0,11.0,11.0,2.0
Anthony Peeler,4.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0
Eric Piatkowski,4.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,1.0
Jermaine O'Neal,3.0,22.0,0.0,3.0,24.0,0.0,6.0,0.0,46.0
Clarence Weatherspoon,3.0,21.0,0.0,8.0,34.0,0.0,11.0,0.0,55.0
Antonio Davis,3.0,19.0,0.0,5.0,17.0,0.0,8.0,0.0,36.0
Scottie Pippen,3.0,4.0,9.0,2.0,3.0,9.0,5.0,18.0,7.0
Wally Szczerbiak,3.0,4.0,0.0,3.0,1.0,3.0,6.0,3.0,5.0
Malik Rose,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Alonzo Mourning,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Zydrunas Ilgauskas,3.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,4.0
John Stockton,3.0,1.0,43.0,3.0,1.0,21.0,6.0,64.0,2.0
Bryon Russell,3.0,1.0,0.0,5.0,2.0,0.0,8.0,0.0,3.0
Steve Nash,3.0,0.0,32.0,5.0,0.0,15.0,8.0,47.0,0.0
Eric Snow,3.0,0.0,23.0,1.0,1.0,14.0,4.0,37.0,1.0
Travis Best,3.0,0.0,19.0,2.0,1.0,21.0,5.0,40.0,1.0
Mike Bibby,3.0,0.0,19.0,13.0,1.0,50.0,16.0,69.0,1.0
Antonio Daniels,3.0,0.0,17.0,0.0,0.0,4.0,3.0,21.0,0.0
Tony Delk,3.0,0.0,0.0,3.0,1.0,3.0,6.0,3.0,1.0
Eddie Robinson,3.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0
P.J. Brown,2.0,24.0,0.0,0.0,11.0,0.0,2.0,0.0,35.0
Elden Campbell,2.0,8.0,0.0,7.0,9.0,1.0,9.0,1.0,17.0
Michael Olowokandi,2.0,8.0,0.0,2.0,10.0,0.0,4.0,0.0,18.0
Vin Baker,2.0,6.0,0.0,4.0,6.0,0.0,6.0,0.0,12.0
Darius Miles,2.0,4.0,0.0,1.0,9.0,1.0,3.0,1.0,13.0
Chris Gatling,2.0,2.0,0.0,7.0,2.0,0.0,9.0,0.0,4.0
Austin Croshere,2.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,5.0
Mike Miller,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,2.0
Voshon Lenard,2.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0
John Amaechi,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
Rodney Rogers,2.0,1.0,0.0,5.0,0.0,2.0,7.0,2.0,1.0
Aaron McKie,2.0,0.0,17.0,5.0,2.0,7.0,7.0,24.0,2.0
Doug Christie,2.0,0.0,7.0,2.0,3.0,2.0,4.0,9.0,3.0
Robert Pack,2.0,0.0,7.0,2.0,0.0,7.0,4.0,14.0,0.0
Chauncey Billups,2.0,0.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0
Shammond Williams,2.0,0.0,2.0,2.0,1.0,4.0,4.0,6.0,1.0
Mitch Richmond,2.0,0.0,0.0,8.0,1.0,3.0,10.0,3.0,1.0
Charles Oakley,1.0,20.0,4.0,0.0,11.0,1.0,1.0,5.0,31.0
Tyrone Hill,1.0,19.0,0.0,1.0,8.0,0.0,2.0,0.0,27.0
Dale Davis,1.0,17.0,1.0,0.0,9.0,0.0,1.0,1.0,26.0
Shawn Bradley,1.0,17.0,0.0,0.0,5.0,0.0,1.0,0.0,22.0
Vlade Divac,1.0,11.0,4.0,1.0,4.0,2.0,2.0,6.0,15.0
George Lynch,1.0,9.0,0.0,0.0,4.0,1.0,1.0,1.0,13.0
Hakeem Olajuwon,1.0,9.0,0.0,5.0,6.0,0.0,6.0,0.0,15.0
Kenyon Martin,1.0,8.0,0.0,6.0,15.0,1.0,7.0,1.0,23.0
Aaron Williams,1.0,7.0,0.0,4.0,16.0,1.0,5.0,1.0,23.0
Scott Williams,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
Larry Johnson,1.0,6.0,1.0,4.0,2.0,2.0,5.0,3.0,8.0
Marc Jackson,1.0,6.0,0.0,5.0,8.0,1.0,6.0,1.0,14.0
Tim Thomas,1.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0
Horace Grant,1.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,8.0
Tom Gugliotta,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0
Christian Laettner,1.0,4.0,0.0,1.0,6.0,2.0,2.0,2.0,10.0
Alan Henderson,1.0,4.0,0.0,5.0,4.0,0.0,6.0,0.0,8.0
James Posey,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0
A.C. Green,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0
Shandon Anderson,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0
Walt Williams,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0
Carlos Rogers,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
LaPhonso Ellis,1.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,5.0
Zan Tabak,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0
Jumaine Jones,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Alvin Williams,1.0,1.0,18.0,0.0,0.0,7.0,1.0,25.0,1.0
Moochie Norris,1.0,1.0,3.0,2.0,0.0,10.0,3.0,13.0,1.0
Chris Mills,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Keon Clark,1.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,5.0
Morris Peterson,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0
Joe Smith,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0
Monty Williams,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Mark Jackson,1.0,0.0,31.0,0.0,1.0,25.0,1.0,56.0,1.0
Jason Williams,1.0,0.0,24.0,0.0,0.0,12.0,1.0,36.0,0.0
Howard Eisley,1.0,0.0,12.0,1.0,0.0,7.0,2.0,19.0,0.0
Charlie Ward,1.0,0.0,10.0,1.0,0.0,10.0,2.0,20.0,0.0
Rod Strickland,1.0,0.0,7.0,5.0,0.0,20.0,6.0,27.0,0.0
Greg Anthony,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
Jim Jackson,1.0,0.0,2.0,8.0,5.0,6.0,9.0,8.0,5.0
Lindsey Hunter,1.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,0.0
Jacque Vaughn,1.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0
Toni Kukoc,1.0,0.0,2.0,6.0,0.0,7.0,7.0,9.0,0.0
George McCloud,1.0,0.0,2.0,3.0,0.0,6.0,4.0,8.0,0.0
Bimbo Coles,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Bryant Stith,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
Danny Ferry,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Wesley Person,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0
Matt Harpring,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0
Trajan Langdon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dana Barros,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0
Felipe Lopez,1.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,3.0
Corey Maggette,1.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,4.0
Marcus Fizer,1.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,5.0
Pat Garrity,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Johnny Newman,1.0,0.0,0.0,8.0,1.0,1.0,9.0,1.0,1.0
Walter McCarty,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dion Glover,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0
A.J. Guyton,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ben Wallace,0.0,25.0,1.0,1.0,32.0,0.0,1.0,1.0,57.0
Ervin Johnson,0.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,29.0
Bo Outlaw,0.0,18.0,2.0,0.0,13.0,2.0,0.0,4.0,31.0
Patrick Ewing,0.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,27.0
Theo Ratliff,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0
Rashard Lewis,0.0,7.0,2.0,8.0,11.0,0.0,8.0,2.0,18.0
Al Harrington,0.0,7.0,1.0,5.0,3.0,0.0,5.0,1.0,10.0
Kenny Thomas,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0
Olden Polynice,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
Kevin Willis,0.0,6.0,0.0,2.0,8.0,0.0,2.0,0.0,14.0
Jerome Williams,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0
Jahidi White,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0
Greg Ostertag,0.0,6.0,0.0,2.0,3.0,0.0,2.0,0.0,9.0
Michael Smith,0.0,5.0,1.0,0.0,17.0,1.0,0.0,2.0,22.0
Bryant Reeves,0.0,5.0,0.0,2.0,5.0,0.0,2.0,0.0,10.0
Scot Pollard,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,8.0
Jeff Foster,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0
Vitaly Potapenko,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0
Jamaal Magloire,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Nazr Mohammed,0.0,4.0,0.0,3.0,11.0,0.0,3.0,0.0,15.0
Othella Harrington,0.0,3.0,0.0,2.0,7.0,0.0,2.0,0.0,10.0
Cherokee Parks,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0
Jelani McCoy,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jason Caffey,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
Rasho Nesterovic,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Evan Eschmeyer,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0
Shawn Kemp,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
Isaac Austin,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
Loy Vaught,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
Andrew DeClercq,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Michael Doleac,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Desmond Mason,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
Don Reid,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
Jake Tsakalidis,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0
Brian Shaw,0.0,1.0,12.0,0.0,1.0,1.0,0.0,13.0,2.0
Mookie Blaylock,0.0,1.0,7.0,4.0,0.0,31.0,4.0,38.0,1.0
Chris Whitney,0.0,1.0,6.0,3.0,0.0,15.0,3.0,21.0,1.0
Rick Fox,0.0,1.0,4.0,0.0,0.0,5.0,0.0,9.0,1.0
Brent Barry,0.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0
Fred Hoiberg,0.0,1.0,3.0,3.0,3.0,15.0,3.0,18.0,4.0
Metta World Peace,0.0,1.0,2.0,7.0,0.0,5.0,7.0,7.0,1.0
Erick Strickland,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0
Derrick McKey,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Robert Horry,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Brad Miller,0.0,1.0,1.0,2.0,13.0,1.0,2.0,2.0,14.0
Lucious Harris,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0
Danny Fortson,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,6.0
Greg Buckner,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Tony Battie,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0
Michael Ruffin,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Derek Strong,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0
Adam Keefe,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Matt Geiger,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Sean Rooks,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Todd MacCulloch,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Calvin Booth,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,7.0
Samaki Walker,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Grant Long,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,6.0
Eduardo Najera,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lawrence Funderburke,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Detlef Schrempf,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Mark Blount,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Adonal Foyle,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,9.0
Eric Montross,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Tony Massenburg,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Chris Mihm,0.0,1.0,0.0,3.0,6.0,0.0,3.0,0.0,7.0
Kelvin Cato,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Reggie Slater,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Derrick Coleman,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0
Olumide Oyedeji,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Avery Johnson,0.0,0.0,12.0,0.0,0.0,6.0,0.0,18.0,0.0
Chris Childs,0.0,0.0,11.0,0.0,0.0,11.0,0.0,22.0,0.0
Anthony Carter,0.0,0.0,9.0,1.0,0.0,3.0,1.0,12.0,0.0
Terry Porter,0.0,0.0,7.0,0.0,0.0,3.0,0.0,10.0,0.0
Chucky Atkins,0.0,0.0,6.0,4.0,0.0,16.0,4.0,22.0,0.0
Mateen Cleaves,0.0,0.0,6.0,1.0,0.0,8.0,1.0,14.0,0.0
Brevin Knight,0.0,0.0,6.0,1.0,0.0,16.0,1.0,22.0,0.0
Kenny Anderson,0.0,0.0,4.0,0.0,0.0,7.0,0.0,11.0,0.0
Bob Sura,0.0,0.0,4.0,1.0,2.0,8.0,1.0,12.0,2.0
Jon Barry,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0
Kevin Ollie,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
Bryce Drew,0.0,0.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0
Derek Fisher,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0
Sherman Douglas,0.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0
Vinny Del Negro,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
Milt Palacio,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0.0
Hubert Davis,0.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0
Doug Overton,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0.0
Emanual Davis,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Troy Hudson,0.0,0.0,2.0,1.0,0.0,3.0,1.0,5.0,0.0
Ron Harper,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Grant Hill,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0
Kendall Gill,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0
Chris Herren,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Randy Brown,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Erick Dampier,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
Keyon Dooling,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0
Hersey Hawkins,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Isaiah Rider,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Matt Maloney,0.0,0.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0
Roshown McLeod,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
Sean Elliott,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earl Boykins,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
Stacey Augmon,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
DerMarr Johnson,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Bobby Jackson,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
David Vanterpool,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0
Mario Elie,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Jamal Crawford,0.0,0.0,1.0,2.0,0.0,7.0,2.0,8.0,0.0
John Crotty,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Dan Majerle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Laron Profit,0.0,0.0,1.0,1.0,0.0,7.0,1.0,8.0,0.0
Eddie House,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Courtney Alexander,0.0,0.0,0.0,7.0,1.0,1.0,7.0,1.0,1.0
Quentin Richardson,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,2.0
Stephen Jackson,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0
Damon Jones,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0
Khalid El-Amin,0.0,0.0,0.0,2.0,0.0,9.0,2.0,9.0,0.0
Tyrone Nesby,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Mahmoud Abdul-Rauf,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Danny Manning,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Brian Skinner,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Eric Williams,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Corliss Williamson,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Gerard King,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0
Ira Newble,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Chris Crawford,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Mark Strickland,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
John Starks,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Paul McPherson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Vonteego Cummings,0.0,0.0,0.0,1.0,0.0,12.0,1.0,12.0,0.0
Shawnelle Scott,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Corie Blount,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,13.0
Stromile Swift,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Popeye Jones,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Mikki Moore,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Darvin Ham,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Dean Garrett,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Larry Robinson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Dragan Tarlac,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Vladimir Stepania,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Jamie Feick,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Jason Collier,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chris Porter,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Otis Thorpe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joel Przybilla,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cal Bowdler,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
