player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Joe Smith,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
Hamed Haddadi,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Julian Wright,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Brendan Haywood,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Anthony Randolph,0.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,12.0
Dikembe Mutombo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Robin Lopez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mario West,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D.J. White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dorell Wright,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luke Ridnour,0.0,0.0,15.0,1.0,1.0,10.0,1.0,25.0,1.0
Anthony Carter,0.0,0.0,12.0,1.0,0.0,5.0,1.0,17.0,0.0
Sergio Rodriguez,0.0,0.0,10.0,0.0,0.0,5.0,0.0,15.0,0.0
Kyle Lowry,0.0,0.0,9.0,1.0,1.0,14.0,1.0,23.0,1.0
Earl Watson,0.0,0.0,5.0,1.0,0.0,26.0,1.0,31.0,0.0
Shane Battier,0.0,0.0,5.0,0.0,1.0,1.0,0.0,6.0,1.0
Jordan Farmar,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
Ronnie Price,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0
Brevin Knight,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0
Roko Ukic,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0
Will Solomon,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0
Mike James,0.0,0.0,3.0,1.0,0.0,7.0,1.0,10.0,0.0
Jerryd Bayless,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
J.J. Barea,0.0,0.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0
Chucky Atkins,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Luke Walton,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Jacque Vaughn,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Rasho Nesterovic,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
DeShawn Stevenson,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0
Juan Dixon,0.0,0.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0
Bobby Brown,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0
Mardy Collins,0.0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,0.0
Ricky Davis,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Fred Jones,0.0,0.0,1.0,1.0,0.0,7.0,1.0,8.0,0.0
Antonio Daniels,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Travis Diener,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0
Von Wafer,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0
Kevin Ollie,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0
Gilbert Arenas,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Goran Dragic,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Stephon Marbury,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Nick Young,0.0,0.0,0.0,8.0,1.0,1.0,8.0,1.0,1.0
Cuttino Mobley,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Charlie Bell,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0
Quincy Douby,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Shannon Brown,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Maurice Evans,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Joe Alexander,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Marco Belinelli,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Acie Law,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Tim Thomas,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
DeAndre Jordan,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,10.0
Pops Mensah-Bonsu,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
Arron Afflalo,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Bobby Jackson,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0
Lou Amundson,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
Courtney Lee,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Aaron Gray,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Johan Petro,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Bobby Simmons,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
DeSagana Diop,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
