player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Amar'e Stoudemire,5.0,5.0,0.0,9.0,8.0,0.0,14.0,0.0,13.0
Chris Kaman,5.0,4.0,0.0,4.0,12.0,2.0,9.0,2.0,16.0
Gerald Wallace,5.0,3.0,0.0,1.0,8.0,4.0,6.0,4.0,11.0
Thaddeus Young,5.0,2.0,0.0,4.0,3.0,0.0,9.0,0.0,5.0
Kyle Lowry,5.0,1.0,17.0,6.0,2.0,15.0,11.0,32.0,3.0
David Lee,4.0,11.0,1.0,11.0,21.0,3.0,15.0,4.0,32.0
Greg Monroe,4.0,9.0,2.0,13.0,27.0,5.0,17.0,7.0,36.0
Ersan Ilyasova,4.0,9.0,0.0,4.0,14.0,0.0,8.0,0.0,23.0
Elton Brand,4.0,6.0,0.0,1.0,8.0,0.0,5.0,0.0,14.0
Nicolas Batum,4.0,1.0,0.0,5.0,3.0,2.0,9.0,2.0,4.0
Arron Afflalo,4.0,1.0,0.0,4.0,1.0,0.0,8.0,0.0,2.0
Jrue Holiday,4.0,0.0,9.0,5.0,0.0,8.0,9.0,17.0,0.0
Manu Ginobili,4.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,0.0
Gordon Hayward,4.0,0.0,2.0,2.0,0.0,4.0,6.0,6.0,0.0
Ray Allen,4.0,0.0,1.0,8.0,1.0,0.0,12.0,1.0,1.0
Jason Terry,4.0,0.0,0.0,7.0,0.0,7.0,11.0,7.0,0.0
Nick Young,4.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0
Tyson Chandler,3.0,15.0,0.0,1.0,13.0,0.0,4.0,0.0,28.0
Pau Gasol,3.0,13.0,3.0,2.0,7.0,3.0,5.0,6.0,20.0
Shawn Marion,3.0,11.0,1.0,0.0,9.0,1.0,3.0,2.0,20.0
DeMarcus Cousins,3.0,10.0,0.0,12.0,21.0,2.0,15.0,2.0,31.0
Andre Iguodala,3.0,6.0,14.0,3.0,2.0,8.0,6.0,22.0,8.0
Jonas Jerebko,3.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0
Chandler Parsons,3.0,3.0,0.0,2.0,6.0,0.0,5.0,0.0,9.0
Al Harrington,3.0,2.0,0.0,5.0,7.0,0.0,8.0,0.0,9.0
Chase Budinger,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
Goran Dragic,3.0,1.0,11.0,2.0,0.0,9.0,5.0,20.0,1.0
Paul George,3.0,1.0,2.0,4.0,3.0,4.0,7.0,6.0,4.0
Matt Bonner,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0
John Wall,3.0,0.0,11.0,12.0,2.0,36.0,15.0,47.0,2.0
Jamal Crawford,3.0,0.0,8.0,6.0,0.0,2.0,9.0,10.0,0.0
James Harden,3.0,0.0,6.0,1.0,0.0,4.0,4.0,10.0,0.0
O.J. Mayo,3.0,0.0,3.0,2.0,0.0,2.0,5.0,5.0,0.0
Jason Richardson,3.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
Mo Williams,3.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0
Jodie Meeks,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
Gerald Henderson,3.0,0.0,0.0,9.0,1.0,0.0,12.0,0.0,1.0
Marco Belinelli,3.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,1.0
Kris Humphries,2.0,16.0,0.0,3.0,18.0,0.0,5.0,0.0,34.0
Nene Hilario,2.0,9.0,0.0,2.0,7.0,1.0,4.0,1.0,16.0
DeJuan Blair,2.0,7.0,0.0,1.0,2.0,0.0,3.0,0.0,9.0
Derrick Favors,2.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,9.0
Drew Gooden,2.0,5.0,1.0,4.0,6.0,1.0,6.0,2.0,11.0
Ian Mahinmi,2.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,8.0
Rajon Rondo,2.0,3.0,21.0,4.0,1.0,17.0,6.0,38.0,4.0
Tayshaun Prince,2.0,2.0,1.0,2.0,0.0,4.0,4.0,5.0,2.0
Carl Landry,2.0,2.0,0.0,3.0,3.0,0.0,5.0,0.0,5.0
Nikola Pekovic,2.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0
Ricky Rubio,2.0,1.0,15.0,1.0,0.0,15.0,3.0,30.0,1.0
Stephen Curry,2.0,1.0,6.0,2.0,0.0,5.0,4.0,11.0,1.0
Stephen Jackson,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0
Danny Green,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
Jeff Teague,2.0,0.0,16.0,4.0,0.0,8.0,6.0,24.0,0.0
Delonte West,2.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,0.0
Nate Robinson,2.0,0.0,3.0,1.0,0.0,7.0,3.0,10.0,0.0
John Lucas III,2.0,0.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0
George Hill,2.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0
Mike Dunleavy,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0
Jerryd Bayless,2.0,0.0,2.0,5.0,0.0,5.0,7.0,7.0,0.0
Jordan Crawford,2.0,0.0,1.0,11.0,2.0,3.0,13.0,4.0,2.0
Klay Thompson,2.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0
Anthony Morrow,2.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0
Linas Kleiza,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0
Michael Redd,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
J.R. Smith,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Joakim Noah,1.0,20.0,4.0,0.0,4.0,1.0,1.0,5.0,24.0
Samuel Dalembert,1.0,9.0,0.0,0.0,7.0,0.0,1.0,0.0,16.0
Channing Frye,1.0,8.0,0.0,3.0,2.0,0.0,4.0,0.0,10.0
JaVale McGee,1.0,6.0,0.0,2.0,14.0,0.0,3.0,0.0,20.0
Nikola Vucevic,1.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,6.0
Zach Randolph,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0
Tyler Hansbrough,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0
Evan Turner,1.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,5.0
Tristan Thompson,1.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,9.0
Luc Mbah a Moute,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
Hedo Turkoglu,1.0,1.0,15.0,0.0,0.0,2.0,1.0,17.0,1.0
Brandon Knight,1.0,1.0,7.0,6.0,0.0,6.0,7.0,13.0,1.0
Landry Fields,1.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,3.0
Boris Diaw,1.0,1.0,1.0,2.0,9.0,10.0,3.0,11.0,10.0
Wesley Matthews,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0
Jermaine O'Neal,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0
Michael Beasley,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
Brandon Rush,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0
Carlos Delfino,1.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0
Trevor Ariza,1.0,1.0,0.0,4.0,3.0,1.0,5.0,1.0,4.0
Derrick Williams,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Lou Amundson,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Markieff Morris,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0
Patrick Patterson,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
Mike Conley,1.0,0.0,23.0,0.0,0.0,17.0,1.0,40.0,0.0
Darren Collison,1.0,0.0,21.0,3.0,2.0,11.0,4.0,32.0,2.0
Raymond Felton,1.0,0.0,16.0,1.0,0.0,16.0,2.0,32.0,0.0
Jose Calderon,1.0,0.0,15.0,4.0,0.0,25.0,5.0,40.0,0.0
Andre Miller,1.0,0.0,15.0,1.0,1.0,10.0,2.0,25.0,1.0
Jameer Nelson,1.0,0.0,11.0,4.0,0.0,13.0,5.0,24.0,0.0
D.J. Augustin,1.0,0.0,6.0,5.0,0.0,16.0,6.0,22.0,0.0
Jarrett Jack,1.0,0.0,6.0,15.0,1.0,18.0,16.0,24.0,1.0
Rodrigue Beaubois,1.0,0.0,5.0,1.0,0.0,4.0,2.0,9.0,0.0
C.J. Watson,1.0,0.0,5.0,2.0,0.0,1.0,3.0,6.0,0.0
Ben Gordon,1.0,0.0,2.0,3.0,0.0,2.0,4.0,4.0,0.0
Richard Hamilton,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
J.J. Barea,1.0,0.0,2.0,3.0,0.0,5.0,4.0,7.0,0.0
Randy Foye,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0
Eric Gordon,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
Vladimir Radmanovic,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
J.J. Redick,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0
Rudy Fernandez,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0
Chauncey Billups,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
Iman Shumpert,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0
Avery Bradley,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Samardo Samuels,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hakim Warrick,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Tony Allen,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
Rashard Lewis,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Corey Brewer,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0
Darko Milicic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MarShon Brooks,1.0,0.0,0.0,6.0,3.0,1.0,7.0,1.0,3.0
Leandro Barbosa,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Gary Neal,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0
Reggie Williams,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
Brook Lopez,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
C.J. Miles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grant Hill,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
Corey Maggette,1.0,0.0,0.0,9.0,4.0,0.0,10.0,0.0,4.0
Gerald Green,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
Shannon Brown,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Cartier Martin,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zaza Pachulia,0.0,12.0,1.0,0.0,8.0,1.0,0.0,2.0,20.0
Marcus Camby,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0
Serge Ibaka,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
Udonis Haslem,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0
Amir Johnson,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0
Spencer Hawes,0.0,8.0,0.0,0.0,2.0,2.0,0.0,2.0,10.0
DeAndre Jordan,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0
Anderson Varejao,0.0,8.0,0.0,1.0,12.0,0.0,1.0,0.0,20.0
Brandon Bass,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0
Kendrick Perkins,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
Brendan Haywood,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0
Marreese Speights,0.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,9.0
David West,0.0,6.0,1.0,3.0,7.0,0.0,3.0,1.0,13.0
Jason Thompson,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0
Kenneth Faried,0.0,6.0,0.0,1.0,5.0,0.0,1.0,0.0,11.0
Kosta Koufos,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
Andrew Bogut,0.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,7.0
Kawhi Leonard,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,8.0
Gustavo Ayon,0.0,4.0,0.0,0.0,3.0,2.0,0.0,2.0,7.0
Bismack Biyombo,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0
Jordan Hill,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
Al Horford,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
James Johnson,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0
Ekpe Udoh,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0
Jared Jeffries,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Brandan Wright,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Dorell Wright,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0
Dante Cunningham,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jason Maxiell,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
Ben Wallace,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
Dominic McGuire,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0
Chris Wilcox,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Taj Gibson,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
Ramon Sessions,0.0,1.0,12.0,1.0,0.0,10.0,1.0,22.0,1.0
Troy Murphy,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Caron Butler,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0
Tiago Splitter,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
Emeka Okafor,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,8.0
Kwame Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh Harrellson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chuck Hayes,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Rasual Butler,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D.J. White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Richard Jefferson,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Robin Lopez,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Al-Farouq Aminu,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0
Chris Singleton,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Mehmet Okur,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Ivan Johnson,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Byron Mullens,0.0,1.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0
Andris Biedrins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Omer Asik,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Andray Blatche,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0
Lavoy Allen,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Ed Davis,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0
Shelden Williams,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0
Timofey Mozgov,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Jeff Adrien,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh Childress,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Omri Casspi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alonzo Gee,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,5.0
Aaron Gray,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0
Josh Howard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Trevor Booker,0.0,1.0,0.0,4.0,14.0,1.0,4.0,1.0,15.0
Larry Sanders,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Reggie Evans,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Kevin Seraphin,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Wilson Chandler,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Gary Forbes,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0
Jan Vesely,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
J.J. Hickson,0.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,6.0
Terrence Williams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jason Kidd,0.0,0.0,15.0,0.0,0.0,7.0,0.0,22.0,0.0
Earl Watson,0.0,0.0,10.0,0.0,0.0,7.0,0.0,17.0,0.0
Devin Harris,0.0,0.0,9.0,1.0,0.0,12.0,1.0,21.0,0.0
Luke Ridnour,0.0,0.0,8.0,1.0,0.0,9.0,1.0,17.0,0.0
Isaiah Thomas,0.0,0.0,8.0,3.0,0.0,8.0,3.0,16.0,0.0
Steve Blake,0.0,0.0,6.0,0.0,0.0,2.0,0.0,8.0,0.0
Greivis Vasquez,0.0,0.0,6.0,3.0,1.0,17.0,3.0,23.0,1.0
Derek Fisher,0.0,0.0,5.0,0.0,0.0,2.0,0.0,7.0,0.0
Mario Chalmers,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
Beno Udrih,0.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,0.0
Baron Davis,0.0,0.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0
Jamaal Tinsley,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0
Toney Douglas,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Chris Duhon,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
Jimmer Fredette,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0
Reggie Jackson,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
A.J. Price,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Josh Selby,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Norris Cole,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
T.J. Ford,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jannero Pargo,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Mike James,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
Lamar Odom,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Metta World Peace,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Kirk Hinrich,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Ronnie Brewer,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Vince Carter,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Shaun Livingston,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Tracy McGrady,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jerry Stackhouse,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jordan Farmar,0.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0
Sundiata Gaines,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Sebastian Telfair,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Kemba Walker,0.0,0.0,0.0,6.0,3.0,12.0,6.0,12.0,3.0
Derrick Brown,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0
Henry Walker,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Francisco Garcia,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Willie Green,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Ronnie Price,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Sam Young,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Tobias Harris,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Will Bynum,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Jason Smith,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0
Donte Greene,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Austin Daye,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Matt Carroll,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Johan Petro,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
Martell Webster,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Lance Thomas,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Courtney Lee,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Charles Jenkins,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0
Anthony Parker,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Tyrus Thomas,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
DeSagana Diop,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Joel Przybilla,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Glen Davis,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Enes Kanter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nick Collison,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jon Brockman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Larry Owens,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Marvin Williams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jon Leuer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mickael Pietrus,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
