player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Al Thornton,6.0,1.0,0.0,8.0,5.0,0.0,14.0,0.0,6.0
Samuel Dalembert,5.0,27.0,0.0,1.0,26.0,0.0,6.0,0.0,53.0
Mike Miller,5.0,5.0,6.0,7.0,11.0,11.0,12.0,17.0,16.0
Larry Hughes,5.0,1.0,2.0,3.0,1.0,3.0,8.0,5.0,2.0
Rashad McCants,5.0,0.0,1.0,8.0,0.0,4.0,13.0,5.0,0.0
Willie Green,5.0,0.0,0.0,6.0,0.0,1.0,11.0,1.0,0.0
Leon Powe,4.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0
Marvin Williams,4.0,4.0,0.0,5.0,2.0,1.0,9.0,1.0,6.0
Al Harrington,4.0,3.0,1.0,2.0,3.0,0.0,6.0,1.0,6.0
Anthony Parker,4.0,3.0,0.0,4.0,5.0,0.0,8.0,0.0,8.0
Martell Webster,4.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0
Raymond Felton,4.0,0.0,27.0,5.0,2.0,30.0,9.0,57.0,2.0
Jameer Nelson,4.0,0.0,25.0,1.0,0.0,11.0,5.0,36.0,0.0
Rafer Alston,4.0,0.0,24.0,1.0,0.0,9.0,5.0,33.0,0.0
Derek Fisher,4.0,0.0,6.0,0.0,0.0,3.0,4.0,9.0,0.0
DeShawn Stevenson,4.0,0.0,4.0,3.0,0.0,6.0,7.0,10.0,0.0
Raja Bell,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Shawn Marion,3.0,18.0,0.0,3.0,18.0,0.0,6.0,0.0,36.0
Zach Randolph,3.0,16.0,1.0,13.0,26.0,1.0,16.0,2.0,42.0
Drew Gooden,3.0,11.0,0.0,1.0,14.0,0.0,4.0,0.0,25.0
Rajon Rondo,3.0,3.0,28.0,0.0,1.0,5.0,3.0,33.0,4.0
Andray Blatche,3.0,3.0,0.0,2.0,7.0,2.0,5.0,2.0,10.0
Ryan Gomes,3.0,3.0,0.0,5.0,5.0,3.0,8.0,3.0,8.0
Kareem Rush,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
Kirk Hinrich,3.0,1.0,18.0,3.0,0.0,26.0,6.0,44.0,1.0
Earl Watson,3.0,1.0,15.0,3.0,0.0,38.0,6.0,53.0,1.0
Beno Udrih,3.0,1.0,11.0,2.0,0.0,12.0,5.0,23.0,1.0
Morris Peterson,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Andres Nocioni,3.0,1.0,0.0,8.0,0.0,0.0,11.0,0.0,1.0
Devin Harris,3.0,0.0,18.0,2.0,0.0,15.0,5.0,33.0,0.0
Jason Williams,3.0,0.0,5.0,3.0,0.0,14.0,6.0,19.0,0.0
Jarrett Jack,3.0,0.0,4.0,2.0,1.0,8.0,5.0,12.0,1.0
Cuttino Mobley,3.0,0.0,3.0,4.0,1.0,4.0,7.0,7.0,1.0
Rodney Stuckey,3.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0
Lamar Odom,2.0,33.0,5.0,1.0,12.0,4.0,3.0,9.0,45.0
Brad Miller,2.0,27.0,7.0,3.0,14.0,8.0,5.0,15.0,41.0
Zydrunas Ilgauskas,2.0,18.0,1.0,3.0,12.0,0.0,5.0,1.0,30.0
Andrew Bogut,2.0,15.0,1.0,5.0,30.0,3.0,7.0,4.0,45.0
Luis Scola,2.0,12.0,1.0,7.0,8.0,2.0,9.0,3.0,20.0
Kendrick Perkins,2.0,9.0,0.0,0.0,4.0,0.0,2.0,0.0,13.0
Rasho Nesterovic,2.0,8.0,1.0,2.0,6.0,0.0,4.0,1.0,14.0
Paul Millsap,2.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0
Tyrus Thomas,2.0,4.0,0.0,2.0,3.0,1.0,4.0,1.0,7.0
Chris Wilcox,2.0,4.0,0.0,8.0,12.0,0.0,10.0,0.0,16.0
Charlie Villanueva,2.0,4.0,0.0,6.0,8.0,0.0,8.0,0.0,12.0
Travis Outlaw,2.0,2.0,0.0,7.0,2.0,0.0,9.0,0.0,4.0
Hakim Warrick,2.0,2.0,0.0,6.0,9.0,1.0,8.0,1.0,11.0
Juan Carlos Navarro,2.0,1.0,1.0,4.0,0.0,7.0,6.0,8.0,1.0
Kenyon Martin,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,5.0
Javaris Crittenton,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0
Arron Afflalo,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Wilson Chandler,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Jose Calderon,2.0,0.0,32.0,3.0,0.0,26.0,5.0,58.0,0.0
Jamaal Tinsley,2.0,0.0,15.0,1.0,1.0,17.0,3.0,32.0,1.0
Mike Bibby,2.0,0.0,11.0,2.0,0.0,6.0,4.0,17.0,0.0
Sam Cassell,2.0,0.0,10.0,3.0,1.0,13.0,5.0,23.0,1.0
Randy Foye,2.0,0.0,5.0,1.0,0.0,6.0,3.0,11.0,0.0
Ronald Murray,2.0,0.0,3.0,1.0,0.0,2.0,3.0,5.0,0.0
Grant Hill,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0
Lou Williams,2.0,0.0,2.0,3.0,0.0,5.0,5.0,7.0,0.0
Roger Mason,2.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,0.0
Carlos Delfino,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0
Eddy Curry,2.0,0.0,0.0,9.0,1.0,0.0,11.0,0.0,1.0
Jason Kapono,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Luther Head,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
J.R. Smith,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Jarvis Hayes,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Tyson Chandler,1.0,43.0,0.0,0.0,12.0,0.0,1.0,0.0,55.0
Antonio McDyess,1.0,31.0,0.0,2.0,8.0,0.0,3.0,0.0,39.0
Emeka Okafor,1.0,22.0,0.0,4.0,32.0,0.0,5.0,0.0,54.0
Andris Biedrins,1.0,22.0,0.0,0.0,18.0,0.0,1.0,0.0,40.0
Andrew Bynum,1.0,15.0,1.0,0.0,7.0,0.0,1.0,1.0,22.0
Jason Kidd,1.0,13.0,37.0,0.0,9.0,37.0,1.0,74.0,22.0
Nick Collison,1.0,10.0,0.0,3.0,28.0,1.0,4.0,1.0,38.0
Fabricio Oberto,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0
Jason Maxiell,1.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0
Brendan Haywood,1.0,9.0,0.0,2.0,6.0,0.0,3.0,0.0,15.0
Troy Murphy,1.0,7.0,2.0,3.0,12.0,4.0,4.0,6.0,19.0
Josh Boone,1.0,6.0,0.0,0.0,14.0,0.0,1.0,0.0,20.0
Mikki Moore,1.0,5.0,0.0,0.0,11.0,1.0,1.0,1.0,16.0
Mickael Pietrus,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
David Lee,1.0,4.0,0.0,0.0,26.0,0.0,1.0,0.0,30.0
Glen Davis,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Joe Smith,1.0,3.0,0.0,4.0,4.0,0.0,5.0,0.0,7.0
James Posey,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Andrei Kirilenko,1.0,2.0,5.0,0.0,0.0,1.0,1.0,6.0,2.0
Kris Humphries,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0
Yi Jianlian,1.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,9.0
Bonzi Wells,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0
Marko Jaric,1.0,1.0,7.0,2.0,1.0,15.0,3.0,22.0,2.0
Kyle Lowry,1.0,1.0,5.0,3.0,1.0,18.0,4.0,23.0,2.0
Ricky Davis,1.0,1.0,2.0,12.0,8.0,14.0,13.0,16.0,9.0
Jordan Farmar,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0
Vladimir Radmanovic,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
Desmond Mason,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,4.0
Stromile Swift,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Carl Landry,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
Thaddeus Young,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
Steve Blake,1.0,0.0,13.0,1.0,0.0,14.0,2.0,27.0,0.0
T.J. Ford,1.0,0.0,8.0,7.0,0.0,9.0,8.0,17.0,0.0
Chris Duhon,1.0,0.0,8.0,0.0,1.0,12.0,1.0,20.0,1.0
Luke Walton,1.0,0.0,6.0,0.0,0.0,2.0,1.0,8.0,0.0
Nate Robinson,1.0,0.0,5.0,10.0,1.0,10.0,11.0,15.0,1.0
Stephon Marbury,1.0,0.0,4.0,1.0,0.0,8.0,2.0,12.0,0.0
Gilbert Arenas,1.0,0.0,3.0,2.0,0.0,3.0,3.0,6.0,0.0
Delonte West,1.0,0.0,3.0,3.0,0.0,9.0,4.0,12.0,0.0
Chris Quinn,1.0,0.0,2.0,5.0,0.0,6.0,6.0,8.0,0.0
Marquis Daniels,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0
Charlie Bell,1.0,0.0,1.0,1.0,0.0,9.0,2.0,10.0,0.0
Bobby Jackson,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
Jannero Pargo,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
Francisco Garcia,1.0,0.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0
Aaron Brooks,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Damien Wilkins,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
Sasha Vujacic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wally Szczerbiak,1.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,1.0
Bruce Bowen,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Linas Kleiza,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Josh Childress,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0
C.J. Miles,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Kasib Powell,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Ronnie Brewer,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
James Jones,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Maurice Evans,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Gordan Giricek,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J.J. Redick,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marcus Camby,0.0,42.0,2.0,0.0,22.0,4.0,0.0,6.0,64.0
Al Horford,0.0,18.0,0.0,0.0,25.0,4.0,0.0,4.0,43.0
Joel Przybilla,0.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0
Jeff Foster,0.0,15.0,0.0,0.0,17.0,1.0,0.0,1.0,32.0
Erick Dampier,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0
Shaquille O'Neal,0.0,10.0,0.0,5.0,11.0,0.0,5.0,0.0,21.0
Ben Wallace,0.0,9.0,1.0,0.0,14.0,0.0,0.0,1.0,23.0
Anderson Varejao,0.0,9.0,1.0,0.0,5.0,0.0,0.0,1.0,14.0
Jamario Moon,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0
Reggie Evans,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0
DeSagana Diop,0.0,6.0,0.0,0.0,4.0,1.0,0.0,1.0,10.0
Chuck Hayes,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
Joakim Noah,0.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,10.0
Nazr Mohammed,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0
Kurt Thomas,0.0,5.0,0.0,0.0,10.0,1.0,0.0,1.0,15.0
Boris Diaw,0.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0
Jermaine O'Neal,0.0,4.0,1.0,6.0,5.0,4.0,6.0,5.0,9.0
Udonis Haslem,0.0,4.0,0.0,2.0,21.0,0.0,2.0,0.0,25.0
Shane Battier,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
Brandon Bass,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Zaza Pachulia,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
Channing Frye,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
Matt Barnes,0.0,3.0,0.0,2.0,4.0,1.0,2.0,1.0,7.0
Thabo Sefolosha,0.0,3.0,0.0,4.0,4.0,1.0,4.0,1.0,7.0
Dikembe Mutombo,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
Darko Milicic,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0
Francisco Elson,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Quentin Richardson,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0
Spencer Hawes,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0
Dorell Wright,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0
Kelenna Azubuike,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0
Aaron Gray,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Sean Williams,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0
Bobby Simmons,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
Ronny Turiaf,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0
Tim Thomas,0.0,1.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0
Michael Finley,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Tony Allen,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Jamaal Magloire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Malik Allen,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0
Greg Buckner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Shawne Williams,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
Didier Ilunga-Mbenga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Raef LaFrentz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shelden Williams,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Amir Johnson,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
Bobby Jones,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
Dominic McGuire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jeff Green,0.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,6.0
Mark Blount,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0
Jared Dudley,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0
P.J. Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Joel Anthony,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
Matt Carroll,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0
Josh Powell,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,10.0
Andre Brown,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Keith Bogans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sean Marks,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Daequan Cook,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0
Marcin Gortat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Antonio Daniels,0.0,0.0,19.0,0.0,0.0,10.0,0.0,29.0,0.0
Anthony Carter,0.0,0.0,11.0,0.0,0.0,7.0,0.0,18.0,0.0
Sebastian Telfair,0.0,0.0,8.0,3.0,0.0,29.0,3.0,37.0,0.0
Anthony Johnson,0.0,0.0,8.0,0.0,0.0,4.0,0.0,12.0,0.0
Mike Conley,0.0,0.0,8.0,1.0,0.0,14.0,1.0,22.0,0.0
Brevin Knight,0.0,0.0,7.0,0.0,0.0,17.0,0.0,24.0,0.0
Carlos Arroyo,0.0,0.0,7.0,0.0,0.0,4.0,0.0,11.0,0.0
Travis Diener,0.0,0.0,7.0,0.0,0.0,10.0,0.0,17.0,0.0
Royal Ivey,0.0,0.0,3.0,2.0,1.0,4.0,2.0,7.0,1.0
Dan Dickau,0.0,0.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0
Damon Stoudamire,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Jeff McInnis,0.0,0.0,2.0,0.0,0.0,7.0,0.0,9.0,0.0
Devin Brown,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Sergio Rodriguez,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Marcus Williams,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
Mike James,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
Anfernee Hardaway,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Steve Francis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jacque Vaughn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Eddie Jones,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Fred Jones,0.0,0.0,1.0,0.0,1.0,5.0,0.0,6.0,1.0
Eddie House,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Acie Law,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Devean George,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Corey Brewer,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
Ronnie Price,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Damon Jones,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Luke Ridnour,0.0,0.0,1.0,0.0,0.0,11.0,0.0,12.0,0.0
Ramon Sessions,0.0,0.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0
Smush Parker,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0
Earl Boykins,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Renaldo Balkman,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Darius Songaila,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Keyon Dooling,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Juan Dixon,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
D.J. Strawberry,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Craig Smith,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0
Earl Barron,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
Antoine Walker,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0
Daniel Gibson,0.0,0.0,0.0,2.0,0.0,5.0,2.0,5.0,0.0
Mickael Gelabale,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Walter Herrmann,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Shannon Brown,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Matt Bonner,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Johan Petro,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0
Ike Diogu,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Rodney Carney,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Marcus Banks,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Derek Anderson,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
Malik Rose,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jerry Stackhouse,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Blake Ahearn,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Elton Brand,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
Quincy Douby,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Nenad Krstic,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
Dwayne Jones,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0
Bostjan Nachbar,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Brandan Wright,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Jared Jeffries,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Justin Williams,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
